5.805555555555555003e+01,8.555555555555555713e+01,9.388888888888888573e+01,1.000000000000000000e+02,1.000000000000000000e+02,9.777777777777778567e+01,1.000000000000000000e+02,1.000000000000000000e+02,9.944444444444444287e+01,8.500000000000000000e+01,9.444444444444444287e+01,8.777777777777777146e+01,8.888888888888889994e+01,8.833333333333334281e+01,9.722222222222222854e+01,9.944444444444444287e+01,9.277777777777778567e+01,8.944444444444444287e+01,1.000000000000000000e+02,9.777777777777778567e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.671059026966115013e+01,1.000000000000000000e+01,6.549903401417554782e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444446418e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.421610524189264257e+00,1.070075571347678967e+01,7.453559924999299646e+00,1.444444444444444287e+01,9.296222517045285016e+00,1.081551240773988098e+01,5.957669608202005307e+00,2.421610524189264257e+00,8.801655287641588998e+00,9.606453592105880901e+00,0.000000000000000000e+00,4.444444444444446418e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.888888888888888573e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
2.222222222222222143e+01,6.666666666666665719e+01,7.777777777777778567e+01,1.000000000000000000e+02,1.000000000000000000e+02,8.888888888888888573e+01,1.000000000000000000e+02,1.000000000000000000e+02,8.888888888888888573e+01,5.555555555555555713e+01,7.777777777777778567e+01,4.444444444444444287e+01,6.666666666666665719e+01,5.555555555555555713e+01,7.777777777777778567e+01,8.888888888888888573e+01,7.777777777777778567e+01,6.666666666666665719e+01,1.000000000000000000e+02,8.888888888888888573e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
